店舗名称,エリア,券種,place_name,formatted_address,lat,lng,category
ＪＡふくおか嘉穂庄内給油所,綱分,paper,JA-SS 庄内 SS (JAふくおか嘉穂),〒820-0101 福岡県飯塚市綱分７５６−５,33.6398258,130.7295541,ガソリンスタンド
日新理容室,本町,paper,日新理容室,〒820-0042 福岡県飯塚市本町７−２０,33.6399054,130.6848166,美容室
ゆめマート飯塚,吉原町,paper,ゆめマート 飯塚,〒820-0040 福岡県飯塚市吉原町６−１ ゆめマート飯塚店内,33.6417013,130.6863434,飲食店
エトウ時計店 イオン穂波店,枝国,paper,ビジュ エトウ イオン穂波店,〒820-0081 福岡県飯塚市枝国６６６−４８ １F イオン穂波ショッピングセンター,33.637319,130.673421,宝飾店
シュープラザ飯塚店,弁分,paper,シュープラザ 飯塚店,〒820-0088 福岡県飯塚市弁分 門ノ町15-7,33.6222929,130.6695771,靴店
universal工房HRS,若菜,paper,Ｕｎｉｖｅｒｓａｌ工房 ＨＲＳ,〒820-0082 福岡県飯塚市若菜２４９－１,33.630468,130.67246,自動車修理
セブンイレブン飯塚庄内店,綱分,paper,セブン-イレブン 飯塚庄内店,〒820-0101 福岡県飯塚市綱分１５６６−３,33.6314542,130.7262104,コンビニ
アーユルヴェーダサロンエルフローラ,宮町,paper,アロマ・アーユルヴェーダサロン エルフローラ,〒820-0069 福岡県飯塚市宮町２−８ ２F,33.6403987,130.6837823,美容室
認定補聴器専門店 リオネットセンター飯塚,吉原町,paper,補聴器｜リオネットセンター飯塚,〒820-0040 福岡県飯塚市吉原町３−１４,33.6417468,130.6850674,健康・医療
Flower&Green POPLAR,枝国,paper,flower&green POPLAR / ポプラ,〒820-0081 福岡県飯塚市枝国４６４−３１,33.6369165,130.6728344,花屋
シャトレーゼ飯塚弁分店,弁分,paper,シャトレーゼ 飯塚弁分店,〒820-0088 福岡県飯塚市弁分 字平屋敷１９３番６,33.6238166,130.6664181,ベーカリー
炭火焼鳥えい吉,若菜,paper,炭火焼鳥 えい吉,〒820-0082 福岡県飯塚市若菜２５９−１１,33.6293727,130.6715517,飲食店
お茶とお食事処森山,綱分,paper,お茶とお食事処 森山,〒820-0101 福岡県飯塚市綱分１８０６−２,33.6343016,130.7260427,飲食店
あさひ補聴器,宮町,paper,あさひ補聴器飯塚店,〒820-0069 福岡県飯塚市宮町１４−６,33.6429428,130.6848808,健康・医療
龍王塾,吉原町,paper,龍王塾,〒820-0040 福岡県飯塚市吉原町２−１８ 中野ビル,33.6410123,130.6854804,学校・教育
マリリン イオン穂波店,枝国,paper,マリリン,日本、〒820-0081 福岡県飯塚市枝国,33.6370709,130.6738584,衣料品店
フラワーショップはなびより,弁分,paper,はなびより,〒820-0088 福岡県飯塚市弁分４０５−４,33.6202715,130.6601706,花屋
カレーハウスＣＯＣＯ壱番屋飯塚若菜店,若菜,paper,カレーハウス CoCo壱番屋 飯塚若菜店,〒820-0082 福岡県飯塚市若菜２００−１０,33.6276802,130.6708346,飲食店
いいづかスポーツ・リゾート ザ・リトリート,仁保,paper,いいづかスポーツ・リゾート ザ・リトリート,"8-37 Niho, 仁保 Iizuka, Fukuoka 820-0115",33.6571465,130.7427784,宿泊施設
朝倉屋酒店,宮町,paper,朝倉屋酒店,〒820-0069 福岡県飯塚市宮町１−３,33.6406108,130.6847592,店舗
Ｒｕｄｉｅｓ ｃａｆｅ（ルーディーズ カフェ）,吉原町,paper,Rudies cafe (ルーディーズカフェ),〒820-0040 福岡県飯塚市吉原町７−５,33.6411409,130.6869021,カフェ
モリタゴルフ桜ヶ丘店,枝国,paper,モリタゴルフ桜ヶ丘店,〒820-0081 福岡県飯塚市枝国６６６,33.6390658,130.6739745,店舗
ヒマラヤ飯塚店,弁分,paper,ヒマラヤスポーツ&ゴルフ 飯塚店,〒820-0088 福岡県飯塚市弁分２−１,33.6210649,130.6694978,衣料品店
シモカワ通信,若菜,paper,（株）シモカワ通信,〒820-0082 福岡県飯塚市若菜２５６−１０５,33.6299796,130.6714803,その他
くらや,仁保,paper,くらや,〒820-0115 福岡県飯塚市仁保８,33.6535303,130.7379775,飲食店
ジュエリーシモカワ,宮町,paper,ジュエリー・シモカワ,〒820-0069 福岡県飯塚市宮町２−１３,33.6403775,130.6832621,宝飾店
炉ばた髙,吉原町,paper,炉ばた 高 (たか),〒820-0040 福岡県飯塚市吉原町４−３ 丸光ビル 1階,33.6422467,130.6852629,飲食店
くすりのヤスタケ穂波店,枝国,paper,イオン穂波店１Ｆくすりのヤスタケ,〒820-0081 福岡県飯塚市枝国６６６−４８,33.6370709,130.6738584,ドラッグストア
ピッツァリト,弁分,paper,ピッツァリト,〒820-0088 福岡県飯塚市弁分１２８−５,33.6211707,130.6637036,飲食店
炭火焼肉天神,若菜,paper,焼肉・肉料理 天神,〒820-0082 福岡県飯塚市若菜２１０−７,33.6296395,130.6724437,飲食店
ホットドッグ吉河,仁保,paper,ホットドッグ吉河,〒820-0115 福岡県飯塚市仁保２０−２,33.6523864,130.7365349,飲食店
旬彩ダイニング 樹限無,宮町,paper,旬彩ダイニングじゅげむ,〒820-0069 福岡県飯塚市宮町１３−３０,33.6427324,130.6846646,飲食店
居酒屋和光,吉原町,paper,和風居酒屋 和光,〒820-0040 福岡県飯塚市吉原町７−２０,33.6403194,130.6869313,飲食店
ゼッテリアイオン穂波店,枝国,paper,ゼッテリア イオン穂波FS店,〒820-0081 福岡県飯塚市枝国長浦６６６−４８,33.637167,130.6736461,飲食店
みんなでごはん 穂のさろん,弁分,paper,takeout only（定食屋さんはやめました今はお惣菜屋さんです）みんなでごはん 穂のさろん,〒820-0088 福岡県飯塚市弁分３４０−１,33.6214295,130.6630567,飲食店
はちみつショップ natural selection acatuki,山倉,paper,,,,,その他
セントラル美容室,宮町,paper,セントラル美容室,〒820-0069 福岡県飯塚市宮町１３−２,33.6421083,130.6847097,美容室
株式会社日栄,蓮台寺,paper,株式会社日栄,〒820-0048 福岡県飯塚市蓮台寺６８−３,33.6459813,130.6392594,その他
BookOFF飯塚店,小正,paper,BOOKOFF 飯塚店,〒820-0089 福岡県飯塚市小正５,33.6247411,130.66996,書店
味楽門ＢＯＮ,弁分,paper,味楽門 BON（ボン）,〒820-0088 福岡県飯塚市弁分４１２−８,33.6196541,130.6628771,飲食店
太田自動車鈑金㈱,阿恵,paper,太田自動車鈑金㈱,〒820-0704 福岡県飯塚市阿恵１２４−３,33.565553,130.6493118,自動車修理
きものたかた,宮町,paper,たかた呉服店,〒820-0069 福岡県飯塚市宮町２−７,33.6405,130.683809,衣料品店
ＪＡふくおか嘉穂本所グリーンセンター,小正,paper,ＪＡふくおか嘉穂 本所グリーンセンター,〒820-0089 福岡県飯塚市小正,33.6273331,130.6687738,その他
ラバース,弁分,paper,ラ・バース,〒820-0088 福岡県飯塚市弁分１９４,33.6235714,130.666449,衣料品店
庄助うどん,阿恵,paper,庄助うどん,〒820-0704 福岡県飯塚市阿恵１７６０,33.553523,130.6417882,飲食店
ヱビス味噌,口原,paper,ヱビス味噌 蛭子屋合名会社,〒820-1114 福岡県飯塚市口原７４６,33.68429560000001,130.7109097,飲食店
陶房 八木山 青空間,八木山,paper,陶房 青空間,〒820-0047 福岡県飯塚市八木山１２５０−１,33.6233495,130.6011568,その他
AOKI飯塚店,秋松,paper,AOKI 飯塚店,〒820-0083 福岡県飯塚市秋松８９５−１,33.6193143,130.6702425,衣料品店
寿し徳,小正,paper,寿し徳,〒820-0089 福岡県飯塚市小正８−１,33.6255772,130.6691038,飲食店
アベイル堀池店,堀池,paper,アベイル 堀池店,〒820-0070 福岡県飯塚市堀池１０３−２,33.6260528,130.6828921,衣料品店
なか六新鮮屋,阿恵,paper,なか六新鮮屋,〒820-0704 福岡県飯塚市阿恵３６０,33.5672949,130.6460898,飲食店
金芳醤油醸造元,口原,paper,金芳醬油釀造元,〒820-1114 福岡県飯塚市口原７６５−７,33.6840694,130.7111562,飲食店
農楽園八木山,八木山,paper,農楽園八木山,〒820-0047 福岡県飯塚市八木山２５９,33.639203,130.61974,その他
大川家具アウトレットオックス,秋松,paper,大川良質アウトレット家具 OX (オックス）,〒820-0083 福岡県飯塚市秋松８７５−１０,33.6184326,130.6711462,家具店
セブンイレブン飯塚小正店,小正,paper,セブン-イレブン 飯塚小正店,〒820-0089 福岡県飯塚市小正４６０−２,33.6297385,130.661836,コンビニ
上田種苗園,堀池,paper,上田種苗園,〒820-0070 福岡県飯塚市堀池 １ １５３,33.628918,130.683168,飲食店
よしの米穀合同会社,北古賀,paper,よしの米穀,〒820-0703 福岡県飯塚市北古賀224‐1,33.5829835,130.6563556,飲食店
フローリストリスト 花仙,口原,paper,フローリスト花仙,〒820-1114 福岡県飯塚市口原９２４−１ アンリシール 101,33.6848104,130.7176364,花屋
車屋19,横田,paper,（株）カプラ車屋１９ １５０台展示のお店,〒820-0044 福岡県飯塚市横田２５８−２,33.6441638,130.670717,店舗
ケーズデンキ飯塚店,秋松,paper,ケーズデンキ 飯塚店,〒820-0083 福岡県飯塚市秋松68番地,33.6248213,130.6784201,電器店
お好み焼きむらた,小正,paper,お好み焼 むらた,〒820-0089 福岡県飯塚市小正１,33.6294977,130.6613237,飲食店
(有)エッカ,堀池,paper,有限会社エッカ,〒820-0070 福岡県飯塚市堀池１５４−９,33.6291371,130.6823201,建設・工事
アイアイだいぶ,大分,paper,アイアイだいぶ,〒820-0712 福岡県飯塚市大分１５１０−２０,33.589817,130.6289019,飲食店
ＣＯＲＯＮ,口原,paper,手作り雑貨&カフェ CORON,〒820-1114 福岡県飯塚市口原３８６−１,33.6821493,130.7175438,飲食店
コメダ珈琲店飯塚川津店,横田,paper,コメダ珈琲店 飯塚川津店,〒820-0044 福岡県飯塚市横田６５−７,33.6456858,130.6746074,カフェ
ケンタッキーフライドチキン飯塚秋松店,秋松,paper,ケンタッキーフライドチキン飯塚秋松店,〒820-0083 福岡県飯塚市秋松８６４−１,33.617748,130.6710089,飲食店
とり久,小正,paper,仕出しとり久,〒820-0089 福岡県飯塚市小正５５４−１,33.6261073,130.657342,飲食店
Ａープライス飯塚店,堀池,paper,A-プライス 飯塚店,〒820-0070 福岡県飯塚市堀池２４３−１,33.6255422,130.6826226,飲食店
うぐいす台電器,大分,paper,うぐいす台電器,〒820-0712 福岡県飯塚市大分１３２４−１２,33.5876623,130.6298358,生活雑貨
居酒屋 純,口原,paper,居酒屋 純（じゅん）,〒820-1114 福岡県飯塚市口原３１０ ３１０番地,33.6832899,130.7189012,飲食店
ドラッグストアコスモス花瀬店,横田,paper,ドラッグストアコスモス 花瀬店,〒820-0044 福岡県飯塚市横田５９９,33.6409326,130.6692725,ドラッグストア
炭焼酒処幸炭,秋松,paper,炭焼酒処 幸炭(こうたん),〒820-0083 福岡県飯塚市秋松８７０−１,33.6184085,130.6720231,飲食店
唐揚げ専門店とりいち,小正,paper,唐揚げ専門店とりいち,〒820-0089 福岡県飯塚市小正１２３−１,33.6269837,130.6629177,飲食店
パッケージプラザエジマヤ,堀池,paper,パッケージプラザ エジマヤ,〒820-0070 福岡県飯塚市堀池１３４−６,33.62839,130.682821,飲食店
セブンイレブン飯塚大分店,大分,paper,セブン-イレブン 飯塚大分店,〒820-0712 福岡県飯塚市大分１６６５−３,33.5914577,130.6287982,コンビニ
TRIDRUG GO目尾店,口原,paper,TRIDRUG GO目尾店,〒820-1114 福岡県飯塚市口原591番地6,33.6817674,130.7112473,ドラッグストア
第一タイヤサービス,横田,paper,第一タイヤサービス,〒820-0044 福岡県飯塚市横田５２−１,33.6451622,130.6756292,自動車修理
サンドラッグ穂波店,秋松,paper,サンドラッグ 穂波店,〒820-0083 福岡県飯塚市秋松９１６−１,33.6203222,130.670726,ドラッグストア
ふくおか安心安全ショップ,小正,paper,ふくおか安心安全ショップ,〒820-0089 福岡県飯塚市小正６０−１,33.6243158,130.6595305,店舗
オアシス珈琲,堀池,paper,オアシス珈琲 本店,〒820-0070 福岡県飯塚市堀池１３３−９,33.6279847,130.6842278,カフェ
有限会社 筑穂プロパン,大分,paper,(有)筑穂プロパン,〒820-0712 福岡県飯塚市大分１２８５−９,33.5873535,130.6255917,その他
ドラッグ頴田薬局,口原,paper,ドラック頴田薬局,〒820-1114 福岡県飯塚市口原９２４−１ アンリシール,33.6847643,130.7173455,健康・医療
ノエビア福岡南販売,横田,paper,ノエビア福岡南販売(オフィス・トベ),〒820-0044 福岡県飯塚市横田５６６−５,33.6395021,130.6665544,店舗
ジャンボパンチ希林,秋松,paper,ジャンボパンチ希林,〒820-0083 福岡県飯塚市秋松９４７,33.6222222,130.6722222,その他
やま志,小正,paper,麺処 やま志,〒820-0089 福岡県飯塚市小正２９−１,33.6243984,130.6666587,飲食店
オートバックス飯塚,堀池,paper,オートバックス 飯塚,〒820-0070 福岡県飯塚市堀池２４９−１,33.6248371,130.6824834,自動車修理
ツアサデンキ,大分,paper,ツアサデンキ,〒820-0712 福岡県飯塚市大分１４４０−１８,33.5874646,130.6345218,生活雑貨
マツグマ石油ガス,口原,paper,（株）松隈石油店,〒820-1114 福岡県飯塚市口原３２６−１３,33.6848469,130.7207197,その他
パンセ 横田店,横田,paper,（株）パンセ 本店,〒820-0044 福岡県飯塚市横田５８９−１,33.6406205,130.6688787,美容室
花のフクナガ穂波店(ハローデイ穂波店内),秋松,paper,花のフクナガ 穂波店,〒820-0083 福岡県飯塚市秋松９１９,33.6203371,130.6712974,花屋
楳木石油,高田,paper,楳木石油 高田 SS,〒820-0079 福岡県飯塚市高田６４４−１,33.6031928,130.6384406,ガソリンスタンド
かにすけ,堀池,paper,工場直売 かにすけ（飯塚かいさん本舗）,〒820-0070 福岡県飯塚市堀池１５４−２,33.62936000000001,130.682368,飲食店
日本習字筑穂教室,筑穂元吉,paper,明円寺習字教室,〒820-0712 福岡県飯塚市大分１２３６,33.5825216,130.6294891,その他
増岡化粧品店,口原,paper,増岡化粧品店,〒820-1114 福岡県飯塚市口原３３７−１,33.6847901,130.7203128,美容室
藤﨑建築,横田,paper,藤崎建築,〒820-0044 福岡県飯塚市横田３６６−２,33.6405427,130.6742665,建設・工事
バースデイ 飯塚店,秋松,paper,ベビー・子供用品バースデイ飯塚店,〒820-0083 福岡県飯塚市秋松９６４−１,33.6239052,130.6721565,衣料品店
うどんそば処あぐんちゃ,忠隈,paper,うどんそば処 あぐんちゃ,〒820-0071 福岡県飯塚市忠隈４８９−１,33.6211642,130.6823311,飲食店
焼肉開山堀池店,堀池,paper,焼肉開山 堀池店,〒820-0070 福岡県飯塚市堀池１３８,33.6277842,130.6835643,飲食店
